,ch_name
10742,镂空长袖毛衣-灰色
10743,镂空长袖毛衣-黑色
10744,224杏色
10745,773果绿色
10746,773紫粉色
10747,768浅蓝色
10748,766黄色
10749,224蓝色
10750,768藕色
10751,773棕色
10752,224红色
10753,黑【发箍-毛衣-T裤】
10754,白【发箍-毛衣-T裤】
10755,010白色
10756,焦糖色【关注店铺送礼物】
10757,军绿色【关注店铺送礼物】
10758,卡色（雪纺衫）
10759,米色（雪纺衫）
10760,果绿（雪纺衫）
10761,红色（雪纺衫）
10762,粉色（雪纺衫）
10763,白色（雪纺衫）
10764,咖色风衣
10765,黄色净款
10766,单件红色西装
10767,白针织衫+黑裙
10768,粉针织衫+黑裙
10769,红色【上衣+半身裙】
10770,白色【上衣+半身裙】
10771,黑色【上衣+半身裙】
10772,黄色一套
10773,水红
10774,米色【预售商品
10775,藏蓝桔肩
10776,藏蓝灰肩
10777,藏蓝宝蓝肩
10778,藏蓝黄肩
10779,藏蓝绿肩
10780,藏蓝红肩
10781,红色藏蓝肩
10782,芯蕾粉蓝E37
10783,卡门红C34
10784,飞蕠卡其H43
10785,迷彩黑色
10786,迷彩焦糖色
10787,迷彩蓝色
10788,迷彩军绿色
10789,迷彩粉色
10790,迷彩驼色
10791,迷彩红色
10792,迷彩灰色
10793,烟火粉
10794,衬衫(白色)
10795,针织外套(杏色)
10796,红色（不含头饰）
10797,黄色（不含头饰）
10798,瓜红色
10799,BX1955#灰色
10800,BX1955#藕粉色
10801,BX1955#黄色
10802,BX1955#绿色
10803,BX1955#蓝色
10804,小猪3019--白色
10805,小猪3019--绿色
10806,小猪3019--黑色
10807,蓝色小香风套装裙子
10808,白色小香风套装裙子
10809,彩点灰
10810,咖啡色衬衫
10811,藏蓝色加边洗手衣女
10812,粉红色加边洗手衣女
10813,浅蓝色加边洗手衣女
10814,橙色三件套
10815,SY310杏色
10816,SY310紫色
10817,杏色d
10818,黑色西装+黑色裤子
10819,紫蓝色条纹西装+西裤
10820,火山灰
10821,漂奶白
10822,米色花
10823,A18红色
10824,B39藏青色
10825,黑T套装
10826,白T套装
10827,鳄梨绿
10828,深卡其灰格西装
10829,黑格西装
10830,黑色60
10831,米白91
10832,豆沙色裤子
10833,1001黑色
10834,1001白色
10835,【灰色】西装+西裙
10836,【黑色】西装+西裙
10837,白色（有内衬）
10838,RXD2002米色百褶裙
10839,RXD2002黄色百褶裙
10840,RXD2002绿色百褶裙
10841,粉白格
10842,红色1030
10843,黄色1030
10844,黑色1030
10845,黑色网纱打底衫
10846,紫色网纱打底衫
10847,M2611藏青色毛衣
10848,M2611米白
10849,棕灰色
10850,浅焦糖
10851,红灰格子
10852,高级灰杏
10853,高光粉
10854,豆沙红间白条
10855,韩粉间白条
10856,浅蓝间白条
10857,深黄间白条
10858,（94）黑色
10859,（62）白色
10860,上衣粉色+半身裙黑色
10861,上衣白色+半身裙紫色
10862,牛仔蓝【收藏加购送礼物】
10863,藕粉红【收藏加购送礼物】
10864,蓝绿色【收藏加购送礼物】
10865,深铁灰【收藏加购送礼物】
10866,竖条纹
10867,杏色8855【加绒】
10868,牛仔裤-牛仔蓝
10869,牛仔裤-牛仔黑
10870,芷兰色
10871,绿色T+黑色裤
10872,黑色T+黑色裤
10873,红色针织衫
10874,蓝衬衣+米格
10875,米衬衣+灰格
10876,牛果绿色
10877,明黄
10878,凌粉
10879,藏绿色
10880,白色上装
10881,灰色下装
10882,灰色QG2236#
10883,黑色QG2236#
10884,蓝色QG2236#
10885,黑色单牛仔裤
10886,蓝色格纹西装马甲
10887,莲花粉
10888,蓝马甲+黑T
10889,黑马甲+白T
10890,红色（斜裁吊带裙）
10891,奶茶（斜裁吊带裙）
10892,浅蓝（斜裁吊带裙）
10893,咖啡色裙子+黑上衣
10894,灰色裙子+白上衣
10895,焦糖色（春款）有里布
10896,卡其色（春款）有里布
10897,灰色（春款）有里布
10898,温柔白色
10899,浅浅蓝
10900,9085黑色九分西裤
10901,9085灰色九分西裤
10902,杏拼蓝
10903,黑拼蓝
10904,X302黄色格子西装
10905,X302粉色格子西装
10906,X302杏色格子西装
10907,X302棕色格子西装
10908,香脂绿
10909,香槟色（收藏优先发货）
10910,红色（收藏优先发货）
10911,宝蓝（收藏优先发货）
10912,杏色【下单收藏宝贝赠送裹胸】
10913,白色【下单收藏宝贝赠送裹胸】
10914,黑色【下单收藏宝贝赠送裹胸】
10915,灰色上衣+裤
10916,黑色上衣+裤
10917,打底衫(白色)
10918,外套(绿色)
10919,鸢尾蓝
10920,杏色马甲+焦糖色连衣裙
10921,杏色马甲+黑色连衣裙
10922,杏色马甲+蓝色连衣裙
10923,墨绿色半身裙
10924,63055白色
10925,63055灰色
10926,63055黑色
10927,墨绿色连衣裙
10928,卡其色上衣+阔腿裤
10929,酒红色上衣+阔腿裤
10930,2026黑色连衣裙
10931,2026藏青色连衣裙
10932,黑色1103
10933,灰色1103
10934,白色1103
10935,1500粉色
10936,1500白色
10937,1500绿色
10938,1500孔雀蓝
10939,1500杏色
10940,1500紫色
10941,1500砖红色
10942,1500深灰色
10943,1500宝蓝色
10944,1500黄色
10945,1500橘色
10946,奶酪米色
10947,奶油橘粉
10948,200069蓝色连衣裙
10949,202299粉色连衣裙
10950,澳洲红
10951,8032红色
10952,千鸟格米红
10953,千鸟格黑白
10954,雾霾绿色
10955,雾霾粉色
10956,短裙-蓝色
10957,奶黄色连衣裙
10958,小香杏开衫
10959,天蓝灰
10960,雾灰
10961,黑色（付款4天发）
10962,驼色（付款4天发）
10963,黑色【仅半身裙】
10964,浅绿色【仅半身裙】
10965,粉色【仅半身裙】
10966,天蓝色【仅半身裙】
10967,白色【仅半身裙】
10968,鲑鱼粉
10969,1901黑红
10970,1901棕色
10971,粉色【617外套】
10972,黑色【617外套】
10973,绿色【617外套】
10974,砖红色【617外套】
10975,蓝色图片款
10976,红色图片款
10977,粉色配白裤
10978,绿色配白裤
10979,黄色配黄裤
10980,黄色配白裤
10981,红色100%羊毛
10982,黑色100%羊毛
10983,蓝色100%羊毛
10984,橘色花
10985,【黑色】连衣裙（送丝巾+腰带）
10986,【藏青】连衣裙（送丝巾+腰带）
10987,8096黑色
10988,8096黄色
10989,8096翠绿色
10990,8096粉色
10991,8096白色
10992,藏青色【优质款】
10993,皮粉色【优质款】
10994,燕麦色【优质款】
10995,深灰花
10996,白色上衣+蓝色裤子
10997,黑色上衣+红色裤子
10998,圆领长袖湖蓝色
10999,圆领长袖墨绿色
11000,圆领长袖卡其色
11001,白色加深蓝（送腰带）
11002,浅蓝加深蓝（送腰带）
11003,秋香绿色
11004,套装【牛仔裙+白T恤】
11005,套装【牛仔裙+黑T恤】
11006,牛仔蓝【单背带裙】
11007,黑色西装+格纹半身裙
11008,灰色西装+黑色半身裙
11009,紫色防晒衫
11010,玫红色防晒衫
11011,藕粉防晒衫
11012,深紫色103
11013,白色010
11014,浅灰色（常规款）
11015,深灰色（常规款）
11016,酒红色（常规款）
11017,45-薄荷绿
11018,18-米色
11019,单件绿格长袖外套
11020,单件红格长袖外套
11021,藏兰色
11022,气质灰连体裤
11023,卡其绿连体裤
11024,W00雪白色
11025,6122黑色西装
11026,6122咖色西装
11027,706红色
11028,0706墨绿
11029,0706宝蓝
11030,706黑色
11031,2535-香芋紫
11032,2535-绿色
11033,2535-黄色
11034,2535-白色
11035,2535-玫红色
11036,黑色2101
11037,灰色2101
11038,粉色2101
11039,杏色2101
11040,黄金色
11041,黑白色衬衫
11042,黑色熊猫T恤
11043,白色熊猫T恤
11044,白色针织外套+白色短裤
11045,黑色针织外套+黑色短裤
11046,蓝拼黑
11047,浅介黄
11048,浅褐色
11049,灰杏薄衫+卡其防走光开叉裙
11050,白色T恤+灰色防走光开叉裙
11051,布条拉链【红色】
11052,布条拉链【黄色】
11053,布条拉链【绿色】
11054,布条拉链【粉色】
11055,杏色(室外强光拍摄实物颜色偏深）
11056,土豪金
11057,黑T+白色连衣裙
11058,淡蓝T+黑色连衣裙
11059,冰淇淋绿
11060,藍黑格
11061,209黑色
11062,209白色
11063,焦糖棕
11064,燕麦色（100%羊毛）
11065,红沙漠（100%羊毛）
11066,蓝色（100%羊毛）
11067,黑色格子外套+短裙
11068,单件白色格子外套
11069,单件黑色格子外套
11070,白色格子外套+短裙
11071,堇紫色
11072,水墨红
11073,涛9544-驼色
11074,涛9544-白色
11075,涛9544-红色
11076,涛9544-灰色
11077,涛9544-黑色
11078,838紫色西装
11079,838黑色西装
11080,838黄色西装
11081,838绿色西装
11082,838白色西装
11083,裸粉色（外套+裤子）
11084,061浅棕色
11085,L00挪威绿
11086,新宝兰
11087,秋月红
11088,粉T+黑裤
11089,白T+粉裤
11090,1906纯色
11091,401卡其1
11092,aKW039大红色
11093,aKW038黑色
11094,aKW040天蓝色
11095,高级黑
11096,6802杏色连衣裙
11097,6802黑色连衣裙
11098,咖色（雪纺袖）
11099,红色（雪纺袖）
11100,红色配金丝
11101,空间米
11102,XS20001酒红
11103,XS20001红色
11104,XS20001黑色
11105,baby蓝色
11106,990混色
11107,090粉红色
11108,白色【长袖】
11109,蓝灰格加厚夹棉
11110,杏橙格加厚夹棉
11111,雾霾粉
11112,漂白！
11113,砂黄
11114,蔚紫
11115,酱紫红
11116,YYG7706#蓝色
11117,YYG7706#黄色
11118,YYG7706#红色
11119,长袖紫格西装（送同款腰带）
11120,长袖绿格西装（送同款腰带）
11121,黄色短裙
11122,泡泡粉
11123,铁红色
11124,LWD-99982白色长袖
11125,LWD-99982墨绿色长袖
11126,深栗色
11127,浅紫色【关注店铺送礼物】
11128,灰色马甲3043#
11129,蓝色衬衫5229#
11130,魅影黑
11131,鹅毛白
11132,黑色上衣+黑色百褶裙【收藏宝贝配送腰带】
11133,白色衬衫+黑色百褶裙【收藏宝贝配送腰带】
11134,黑色(长裤）
11135,杏色(长裤）
11136,M03灰蓝色
11137,N03紫色
11138,粉色条
11139,米杏色半身裙
11140,黑拼红
11141,浅灰色套装
11142,【白色】春款袖子镂空
11143,【黑色】春款袖子镂空
11144,【红色】春款袖子镂空
11145,黑蓝条
11146,粉蓝条
11147,雾霾灰
11148,白色格子外套
11149,黑色格子外套
11150,蓝格子衬衫+白色马甲
11151,黑白格子衬衫+黑马甲
11152,米白（上装）
11153,浅杏（下装）
11154,黄色+黑裤
11155,黑色+黑裤
11156,浅灰三件套
11157,深灰三件套
11158,K-2339桔色
11159,K-2339蓝色
11160,K-2339黑色
11161,桔色（春秋款）
11162,蓝色（春秋款）
11163,黑色（春秋款）
11164,杏色（春秋款）
11165,粉色（春秋款）
11166,黄色（春秋款）
11167,米色毛呢大衣
11168,黑色蕾丝连衣裙
11169,杏色蕾丝连衣裙
11170,绿色衬衫+绿色吊带裙
11171,紫色衬衫+紫色吊带裙
11172,水洗蓝色
11173,蓝色连衣裙【送腰带】
11174,黑色连衣裙【送腰带】
11175,豆绿色马甲+上衣
11176,黑色马甲+上衣
11177,格子外套+黑色裙子
11178,格子外套+灰色裙子
11179,绿色【预售7天】
11180,黄色【预售7天】
11181,咖色拉链款
11182,黑色拉链款
11183,桔色格
11184,黑色西装+格子裤子
11185,灰色西装+黑色裤子
11186,黑色【减龄女装
11187,白色【冷淡风女装高级感】
11188,米黄色系
11189,绿色系
11190,黑色（西裤扣）
11191,栗色（西裤扣）
11192,橘粉+白
11193,深驼
11194,石墨烯肤色【单件】
11195,石墨烯黑色【单件】
11196,上衣（杏色）
11197,半裙（黑色）
11198,单件黑色吊带裙
11199,卡其套装（图色）
11200,灰色【尺码偏大，建议拍小一码】
11201,黑色【尺码偏大，建议拍小一码】
11202,新紫红
11203,浅紫色毛衣
11204,军绿色毛衣
11205,红格西装
11206,核桃驼衣+棕裙
11207,藏青色59
11208,深绿色62
11209,棕色85
11210,肉粉色(送－白色毛领)
11211,雾霾蓝(送－蓝色毛领)
11212,香槟色套装
11213,【白色】西服
11214,5530白色T恤
11215,5529灰色开叉哈伦裤
11216,5530牛油果绿T恤
11217,5529黑色开叉哈伦裤
11218,百搭白
11219,色猪1891--黑色
11220,色猪1891--白色
11221,白色T恤+黑色裙子
11222,白色T恤+灰色裙子
11223,068黑色百褶裙【防走光，内有安全裤】
11224,QX-952白色衬衫【送格子领带】
11225,桔茶色
11226,米金
11227,珍珠白（8天发货）
11228,曜石黑（8天发货）
11229,棕色立领条纹衬衫
11230,杏色立领条纹衬衫
11231,肌肤白色
11232,金钻驼色
11233,秋叶黄色
11234,短款3蓝扇
11235,短款1ZZ粉格子
11236,黑色百褶裙【内衬安全裤，防走光】
11237,QX926白色衬衫【送领带】
11238,SY9572橘色
11239,SY9572紫色
11240,SY9572绿色
11241,粉色毛衣+粉色裙子
11242,白色毛衣+黑色半身裙
11243,1302粉色
11244,1302蓝色
11245,1302绿色
11246,黑橙格纹
11247,Q-D-XZL2206-黑色
11248,Q-D-XZL2206-酒红色
11249,Q-D-XZL2206-红色
11250,Q-D-XZL2206-藏蓝色
11251,黄色（100聚酯）
11252,橘色（100聚酯）
11253,红上衣加黑裤套装
11254,蓝上衣加杏裤套装
11255,晨灰2104
11256,米格子
11257,粉咖
11258,黑色BDS
11259,灰色PYT
11260,淡驼
11261,黄色背心
11262,粉色背心
11263,红色小雏菊套装【气质女神范
11264,白色小雏菊套装【气质女神范
11265,桔红上衣
11266,黑色600
11267,浅蓝410
11268,红色000
11269,20C278藏蓝色
11270,20C278紫色
11271,20C278酒红色
11272,冰蓝色彩凤呢
11273,蓝色彩凤呢
11274,米白色小西装0019（米白色
11275,杏色小西装0019
11276,黑色小西装0019
11277,焦糖色+马甲
11278,黑裙+杏色马甲
11279,蓝裙+杏色马甲
11280,8242玫红
11281,8242蓝色
11282,8242绿色
11283,卡汶红
11284,紫罗色
11285,水蓝色7300
11286,军绿色7300
11287,黑色7300
11288,杏色常规
11289,灰蓝色常规
11290,黑色005
11291,紫色（年后发货）
11292,紫色背带裤+白色T
11293,黑色背带裤+白色T
11294,黑色【预售10天】
11295,白色【预售10天】
11296,杏色上衣+黑色连衣裙
11297,杏色上衣+咖色连衣裙
11298,驼色上衣+黑裙套装
11299,蓝色上衣+浅灰裙套装
11300,黑上衣+灰裤
11301,灰上衣+黑裤
11302,军绿色（现货）
11303,黑色+紫色（双面穿）
11304,绿色+裤子
11305,粉色+裤子
11306,黄色8209
11307,珊瑚橙8209
11308,GDX2001黑色衬衫
11309,GDX2001蓝色衬衫
11310,绿色偏大
11311,猫咪粉色
11312,猫咪焦糖色
11313,猫咪大红色
11314,黑色马甲两件套
11315,灰色马甲两件套
11316,莱茵粉
11317,天河蓝
11318,淡雅绿
11319,黑毛
11320,灰毛
11321,杏色马甲单件
11322,黑色（纯棉）
11323,浅灰色（纯棉）
11324,浅紫色002
11325,黑衣+白裤
11326,952黑色套装
11327,蓝杏色
11328,青草绿
11329,香蕉黄
11330,红格色
11331,藤条绿
11332,666香芋紫
11333,518森林绿
11334,371西瓜红
11335,绿色-茉莉公主
11336,大白色-表演舞台裙
11337,黄色-贝儿公主
11338,衬衫EY绿
11339,衬衫EY兰
11340,米咖色M预售10天发货
11341,水墨黑
11342,蓝色狐狸毛领
11343,粉色貉子毛领
11344,咖色（七日内发货）
11345,湖绿色（七日内发货）
11346,深蓝（七日内发货）
11347,香草紫
11348,可可咖
11349,045米白1
11350,酒红A28
11351,腌菜绿D28
11352,仅深蓝上衣
11353,仅深绿上衣
11354,仅酒红上衣
11355,黑色上衣-红色裙
11356,蓝色上衣-白色裙
11357,白色上衣-黑色裙
11358,黑蓝花
11359,杂烟灰
11360,浅灰白
11361,梅子色-1
11362,橘粉色-1
11363,奶白色-1
11364,14米白
11365,742绿色
11366,742黄色
11367,2108白色
11368,742蓝色
11369,742米白色
11370,742卡其色
11371,742粉色
11372,黑拼黄
11373,紫拼绿
11374,98629黑色
11375,A98072橘色
11376,A98072红色
11377,黑色(仅阔腿裤)
11378,白色(仅阔腿裤)
11379,荧光桃红色
11380,紫色（有里布）
11381,深橄榄绿
11382,石板蓝
11383,浅虾红
11384,深天蓝色
11385,蓝色售罄勿拍
11386,黑风衣
11387,灰色西装+灰色半身裙
11388,咖啡色西装+咖啡色半身裙
11389,印花
11390,粉色抹胸
11391,碎花吊带裙
11392,亮灰色
11393,WQ221蓝色
11394,WQ221粉色
11395,WQ218白色
11396,白色上衣-单件
11397,蓝色裤子-单件
11398,绿色碎花连衣裙
11399,卡其色西装马甲
11400,红色西装+红色西裙
11401,XZA17747#红色
11402,XZA17747#蓝色
11403,粉底牡丹花
11404,白底荷花
11405,米兰
11406,纯白上衣+碎花半身裙
11407,印花上衣+碎花裙子
11408,黑色条纹西装
11409,杏色条纹西装
11410,杏衣+灰裙
11411,纯白色升级加厚
11412,黑色升级加厚
11413,藏青色上衣+短裤
11414,6802格子
11415,957黑色
11416,黑色中袖西装
11417,白色中袖西装
11418,橘红色中袖西装
11419,ZSR黑色
11420,ZSR宝蓝色
11421,ZSR浅灰色
11422,ZSR酒红色
11423,ZSR玫红色
11424,ZSR紫色
11425,深蓝色(11909)
11426,米黄色加棉
11427,绿色加棉
11428,铁锈红外套+咖啡色连衣裙
11429,森绿色外套+黑色连衣裙
11430,梦绿43
11431,单件深兰色衬衣
11432,单件黄色衬衣
11433,单件白色衬衣
11434,单件草绿衬衣
11435,砂色
11436,绿色长袖
11437,混深灰色
11438,0778黑色
11439,0778白色
11440,0778蓝色
11441,浅蓝【仅上衣】
11442,灰色衬衫+黑色披肩
11443,卡其色衬衫+黑色披肩
11444,白色（不加绒）
11445,灰色（不加绒）
11446,酒红色中长款
11447,白色中长款
11448,浆果紫
11449,藏青袖
11450,加绒皮粉色MB8772
11451,加绒绿色MB8772
11452,加绒黑色MB8772
11453,雪白色
11454,秋叶褐
11455,酒红衣+黑裤
11456,香槟衣+黑裤
11457,荔枝白
11458,黄色豹子牛仔外套（深蓝色）
11459,卡通老鼠牛仔外套（浅蓝色）
11460,暗灰
11461,绿色一套
11462,粉色一套
11463,焦糖【双面穿】
11464,红黑【双面穿】
11465,军绿【双面穿】
11466,蓝色（收藏加购关注店铺收货送红包）
11467,黑色（收藏加购关注店铺收货送红包）
11468,复古黑
11469,复古紫
11470,杏蕾丝打底
11471,蓝蕾丝打底
11472,黑色蕾丝两件套
11473,白色蕾丝两件套
11474,深灰X5（付款后10天左右发货）
11475,粉色R0（付款后10天左右发货）
11476,雾灰紫
11477,珠光杏
11478,黑色袖口蕾丝
11479,白色袖口蕾丝
11480,2005-绿色
11481,2005-黄色
11482,玫红色长袖
11483,白色加绒款
11484,雾霾色加绒款
11485,红色加绒款
11486,蓝色加绒款
11487,姜黄色加绒款
11488,藕粉色加绒款
11489,灰色加绒款
11490,粉红色加绒款
11491,黑色加绒款
11492,米黄色男士
11493,红草莓
11494,粉桃
11495,绿色衬衫+半身裙
11496,蓝色衬衫+半身裙
11497,白色西服
11498,吊带碎花裙
11499,黄色（两件套）
11500,兰色（两件套）
11501,秋草黄
11502,迷雾蓝
11503,气质黄
11504,006【灰色】
11505,006【粉色】
11506,HC99906黑色
11507,HC99906白色
11508,5187单衣-酒红
11509,5163（单衣）焦糖
11510,5187单衣-藏青
11511,5187单衣-墨绿
11512,5187单衣-紫色
11513,5187单衣-宝蓝
11514,5163（单衣）白色
11515,灰色马甲+黑色打底衫+波点裙
11516,杏色马甲+杏色打底衫+波点裙
